3339	Autogewerbe	07 Reinigen, Schützen & Reparieren	Reiniger & Entfetter	3	AKEMI afin® Brake Parts Cleaner	021-068	360°-Bremsenreiniger, schont Gummi- und Kunststoffteile.
3345	Autogewerbe	07 Reinigen, Schützen & Reparieren	Reiniger & Entfetter	3	AKEMI Paint And Carbon Strippe	021-104	Haftender Abbeizer entfernt Kohlenstoff, Kleb- und Dichtstoffe.
7571	Autogewerbe	07 Reinigen, Schützen & Reparieren	Reinigungsbürsten	3	FLEX Brush-Set Tellerbürste für Auto-Lack grob	050-530-875	Bürsten-Set für schonende Reinigung von Textil- und Kunststoff.
7577	Autogewerbe	07 Reinigen, Schützen & Reparieren	Rostlöser & Pflegesprays	4	BRUNOX(R) TURBO-SPRAY(R) 500ml POWER-CLICK	022-000	Silikonfreier Rostlöser mit Kriechöl- und Korrosionsschutzwirkung.
5975	Autogewerbe	07 Reinigen, Schützen & Reparieren	Schmier- und Pflegemittel	3	AKEMI Spray Silicone Grease	021-097	Silikon-Schmierspray zum Schutz von Elektrik und Gummidichtungen.
3312	Autogewerbe	07 Reinigen, Schützen & Reparieren	Spachtelmassen	4	AKEMI Easy Filler Green 1,6 KG	021-080	Leichter Multifunktionsspachtel mit 20% mehr Abtragsvolumen.
4540	Autogewerbe	07 Reinigen, Schützen & Reparieren	Spachtelmassen	3	AKEMI Feinspachtel hochweiss		Feiner Ausbesserspachtel für porenfreie Karosserieoberflächen.
4708	Autogewerbe	07 Reinigen, Schützen & Reparieren	Spachtelmassen	3	AKEMI Füll Ziehspachtel.Nr.4 250-2000 Gramm		Basisspachtel für grobe Unebenheiten und Beulen, styrolfrei.
3367	Autogewerbe	07 Reinigen, Schützen & Reparieren	Wartung & Schmierstoffe	3	AKEMI Ceramic Grease Spray	021-096	Metallfreies Hochtemperaturfett gegen Festfressen bis 1200°C.
6107	Autogewerbe	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Akku-Rotationspolierer	2	FLEX Akku Rotationspolierer 18V PE 150 18.0-EC/5.0 Set	050-276	Akku-Rotationspoliermaschine mit hohem Drehmoment für Automotive-Lack.
6028	Autogewerbe	09 Maschinen & Energie (Akku, 230 V, Druckluft, Benzin)	Polierer 230V	2	FLEX Polierer PE 14-3  125 variabel	050-266	230V-Polierer für Polierkörper Ø80-160mm, breiter Drehzahlbereich.
8064	Autogewerbe	11 Baustellen- & Werkstattbedarf	Werkzeugsets KFZ	2	FLEX IPS D17-21 1/2" Schlagnuss-Set	050-766	Schlagnuss-Set für Alufelgen mit Kratzschutz.
7988	Autogewerbe	13 Lackieren & Beschichten	Abklebebänder	3	FERROSIL Klebeband 19mm-50mm x0.11mm 50m Maler-Krepp		Malerkrepp für leichte Abdeck- und Markierarbeiten innen.
7989	Autogewerbe	13 Lackieren & Beschichten	Abklebebänder	3	FERROSIL UV-Stucco Klebeband 25mm-50mm 25m UV15 für randscharfe Kanten		UV-Stucco-Band für randscharfe Kanten, 15 Tage aussentauglich.
7040	Autogewerbe	13 Lackieren & Beschichten	Abklebebänder	3	tesa 4342 Hochtemperatur-Präzisionskrepp Premium 50mx38mm	100-085	Präzisionskrepp für scharfe Lackkanten, temperaturbeständig bis 150°C.
3259	Autogewerbe	13 Lackieren & Beschichten	Grundierungen & Füller	4	AKEMI Multitalent 2K-UHS 3,5l	021-082	Hochwertiger Acryl-Füller mit hoher Füllkraft und Korrosionsschutz.
3261	Autogewerbe	13 Lackieren & Beschichten	Grundierungen & Füller	4	AKEMI Hardener f.Multi Talent	021-084	Passender Härter zum Multi Talent 2K-UHS Filler.
3322	Autogewerbe	13 Lackieren & Beschichten	Grundierungen & Füller	3	AKEMI Spray Cold Galvanizer	021-088	Schweissbare Korrosionsschutzgrundierung für Metall.
3371	Autogewerbe	13 Lackieren & Beschichten	Grundierungen & Füller	3	AKEMI 1K Epoxy Primer 400ml	021-086	1K-Epoxy-Haftgrundierung für Spot Repair und Teillackierung.
5534	Autogewerbe	13 Lackieren & Beschichten	Lackpflege & Versiegelung	4	AKEMI Afin Showroom Car Glaze 500ml	021-156	Sprühversiegelung für streifenfreien Hochglanz auf Autolack.
2029	Autogewerbe	13 Lackieren & Beschichten	Pinsel & Lackierzubehör	3	Lackierpinsel		Rosshaar-Lackierpinsel für Lösemittel- und Wasserlacke.
4298	Autogewerbe	13 Lackieren & Beschichten	Sprühlacke	3	AKEMI Rallye-Farbspray schwarz glänzend	021-074	Schnelltrocknender Speziallack mit hoher Deckkraft.
3245	Autogewerbe	13 Lackieren & Beschichten	Unterbodenschutz	3	AKEMI Bitumen-Unterboden-Schutz-Spray 500 ml	021-072	Überlackierbarer Unterboden- und Steinschlagschutz.
3168	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	Anzeichnen & Markieren	4	PROBST Pflaster Marker PM	081-328	Verschleissfeste Markierkreide für exaktes Pflasterschneiden.
3167	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	Anzeichnen & Markieren	3	PROBST String Along SA Schnurhalter	081-240	Flexibler Schnurhalter für Einrichtarbeiten mit Richtschnüren.
3166	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	Anzeichnen & Markieren	2	PROBST Quickdraw QD	081-062	Markierwerkzeug für präzises Anzeichnen vor dem Pflasterschnitt.
4443	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	Ausrichtwinkel	3	PROBST Aluwinkel AW 120	081-106	Klappbarer Alu-Winkel zum präzisen Ausrichten von Pflastersteinen.
1442	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	PROBST Markiersysteme	3	PROBST Flexmarker-KIT FMK	081-330	System zur Markierung schwungvoller Kurvenverläufe im Pflasterbau.
3171	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	PROBST Mess- & Anreisswerkzeuge	2	PROBST Mess- + Anreisslehre MAL	081-182	Überträgt Winkel und Abstand direkt auf den Zuschnitt.
3177	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	PROBST Mess- & Anreisswerkzeuge	2	PROBST Richtschnurhalter RSH	081-104	Führt die Richtschnur exakt in Höhe und Winkel.
1045	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	Pflaster-Ausrichtwinkel	2	PROBST Aluwinkel AW 60	081-152	Richtet Pflastersteine exakt im 45°- oder 90°-Winkel aus.
1068	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	Pflaster-Ausrichtwinkel	2	PROBST Aluwinkel AW 200	081-006	Grosser Ausrichtwinkel für Verbundpflaster, klappbar für Transport.
4318	GaLa-Bau & Tiefbau	01 Messen & Anzeichnen	Schnürhilfen	3	Schnurboy SB		Schnürhilfe für gerade Pflaster- und Maurerlinien.
7331	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Akku-Astscheren	2	FLEX GPS 35 18-EC Astschere AKTIONSSET	050-584	Akku-Astschere 35 mm mit Sicherheitssensor, im Aktionsset.
7431	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Akku-Heckenscheren	2	Husqvarna Heckenschere 120iTK4-H mit Akku und Ladegerät	050-680	Akku-Stab-Heckenschere mit 4 m Reichweite und verstellbarem Messerbalken.
6709	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Akku-Trennschleifer	3	Husqvarna Set 1 / K1 Pace 14"	050-362	Komplettset K1 Pace mit zwei Akkus, Ladegerät und Konnektivität in Holzbox.
6689	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Akku-Trennschleifer	2	Husqvarna K 540i Akku Trennschleifer	050-342	Akku-Trennschleifer mit X-Halt-Bremse für Mauerwerk und Landschaftsbau.
6490	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Benzin-Trennschleifer	2	Husqvarna K970 III 16" 400mm Trennschleifer	050-244	Robuster 400-mm-Benzin-Trennschleifer für den täglichen Baustelleneinsatz.
6654	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Benzin-Trennschleifer	2	Husqvarna TRENNSCHLEIFER K 970 Ring 17" / 430 mm	050-211	Ring-Trennschleifer mit 325 mm Schnitttiefe für Öffnungen und Durchbrüche.
7400	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Bindezangen (Armierung)	2	KNIPEX Monierzange (Rabitz-oder Flechterzange) 250	130-182 250	Monierzange zum Verdrillen und Schneiden von Bindedraht.
7401	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Bindezangen (Armierung)	2	KNIPEX Monierzange (Rabitz-oder Flechterzange) 300	130-182 300	Monierzange zum Verdrillen und Schneiden von Bindedraht.
4047	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Brücken-/Tischfräsen-Trennscheiben	3	Trennscheibe BETCUT EVOGRES		Segmentierte Trennscheibe für Dekton, Lapitec und Ultrakompaktmaterial.
4050	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Brücken-/Tischfräsen-Trennscheiben	3	GRANIT BETCUT für Tischfräsen		Sandwichkern-Trennscheibe für Vollschnitt in Granit bis 40 mm.
4245	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Brücken-/Tischfräsen-Trennscheiben	3	FERRIX DTS Granit Speed Ø400-500/60 mm Anthrazit		Schnellschnitt-Trennscheibe für leistungsstarke Brückensägen.
6368	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Brückenfräsen-Trennscheiben	3	FERRIX DTS JUMBO Ø400 Silent	031-299 400	Jumbo-Trennscheibe für Brückenfräsen, für Granit und Quarzit.
6369	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Brückenfräsen-Trennscheiben	3	FERRIX DTS JUMBO Ø450 mm Silent Bohrung 60mm	031-299 450	Jumbo-Trennscheibe für Brückenfräsen, für Granit und Quarzit.
3568	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Diamanttrennscheiben	4	BETCUT Diamanttrennscheibe universal		Gesinterte Turbo-Trennscheibe für Granit und Universalschnitt.
3785	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Diamanttrennscheiben Husqvarna	4	Husqvarna DS 350 S65+ VARI	032-152	Diamanttrennscheibe für schnelle Schnitte in Standardbaustoffen.
3786	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Diamanttrennscheiben Husqvarna	4	Husqvarna DS 350 S35 T VARI	032-142	Turbo-Trennscheibe für hochwertige Schnittfugen in hartem Stein.
3787	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Diamanttrennscheiben Husqvarna	4	VARI-CUT S35 TS HQ Ø300/20mm für Trennjäger	032-144	Turbo-Trennscheibe für Trennjäger mit hochwertigem Schnittfinish.
3988	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Hartmetallwerkzeuge GaLa-Bau	3	MULLER Spitzeisen		Nachschleifbares Spitzeisen mit hoher Standzeit, 58 HRC.
4262	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Klemmvorrichtung Schneiden	3	PROBST SAFEFLEX SF	081-096	Fixiert Pflastersteine sicher zum Trennen mit dem Winkelschleifer.
6401	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Pflaster-Verlegesysteme (PROBST)	2	Probst Radienschnitt Adapter RSA	081-365	Verwandelt Steintrenner in einen Radienschneider für Pflastersteine.
1568	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	REXID Hartmetallwerkzeuge	2	REXID Handritzhammer 35mm	041-122	Hartmetall-Ritzhammer zum Abrichten und Spalten von Hartgestein.
1569	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	REXID Hartmetallwerkzeuge	2	REXID Kipphammer 2-Schneiden 40mm	041-124	Zweischneidiger Hartmetall-Kipphammer zum Abrichten von Hartgestein.
1570	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	REXID Hartmetallwerkzeuge	2	REXID Kipphammer 2-Schneiden 45mm	041-126	Zweischneidiger Hartmetall-Kipphammer zum Abrichten von Hartgestein.
1571	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	REXID Hartmetallwerkzeuge	2	REXID Richthammer 2-schneid.WI	041-130	Widia-Richthammer zum Ausrichten von Natursteinpflaster.
1573	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	REXID Hartmetallwerkzeuge	2	REXID Steinfläche 80mm 2-Schneiden	040-372	Zweiseitiger Widia-Flächenhammer für Sandstein und Kalkstein.
3959	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Scharriereisen	2	FERROBLACK HM-Scharriereisen KK		Handgefertigtes Scharriereisen mit WIDIA-Einsatz.
1572	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Spalt- & Ansetzhämmer	2	Ansetzhammer 50mm	041-128	Gefederter Ansetzhammer zum rationellen Spalten harter Natursteine.
7435	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Steinspalter	3	ALMI Steinknacker EL33D Zero hydraulisch	081-404	Akkubetriebener Steinspalter mit 10 Tonnen Spaltkraft auf Knopfdruck.
8326	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Steinspalter/-trenner	2	ALMI Steinknacker AL65U Easy	081-408	Steintrenner mit 650 mm Schnittbreite, einhändig einstellbar.
7432	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Steintrenner / Pflasterspalter	2	ALMI Steinknacker AL15 Easy	081-400	Leichter Steintrenner für Klinker und Verbundsteine.
7433	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Steintrenner / Pflasterspalter	2	ALMI Steinknacker AL43U  Easy	081-402	Steintrenner für sehr hohe Steine bis 300 mm Schnitthöhe.
7434	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Steintrenner / Pflasterspalter	2	ALMI Steinknacker AL43SH23 hydraulisch	081-406	Elektro-hydraulischer Steintrenner mit 23 Tonnen Schnittkraft.
4453	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Trennscheiben Akku/Batterie	4	Husqvarna ELITE-CUT S35S	050-218	Diamanttrennscheibe für Akku-Trennsäge Husqvarna K1 Pace.
1376	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Trennscheiben Asphalt/Beton	3	Diamant TS C3 Asphalt/FB		Gesinterte Trennscheibe für Asphalt und Frischbeton.
5215	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Trennscheiben Baustelle/Rettung	3	Husqvarna Vari-Cut FR-3 350 mm	050-220	Multimaterial-Trennscheibe für schnelle Rettungs- und Baustellenschnitte.
4351	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Trennscheiben Beton	4	TS Beton univ. sdw Ø300/350		Trennscheibe für lärmarmes Schneiden von Beton mit Armierung.
4240	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Trennscheiben Universal	4	BETCUT Diamanttrennscheibe universal		Universelle Trockentrennscheibe für Granit und Beton.
3896	GaLa-Bau & Tiefbau	02 Schneiden & Trennen	Zahneisen GaLa-Bau	2	FERROBLACK Handzahneisen KK		Robustes Handzahneisen mit WIDIA-Einsätzen für den GaLa-Bau.
1205	GaLa-Bau & Tiefbau	03 Bohren & Fräsen	Handsetzer & Meisselwerkzeuge	3	Stahl-Handsetzer 60mm	040-358	Handsetzer für die Bearbeitung von Hartgestein per Hammerschlag.
6203	GaLa-Bau & Tiefbau	03 Bohren & Fräsen	Kernbohrmaschinen (Husqvarna)	2	Husqvarna DM 230 Kernbohrmaschine	050-316	Handliche Kernbohrmaschine bis 150 mm mit Stativ.
6204	GaLa-Bau & Tiefbau	03 Bohren & Fräsen	Kernbohrständer (Husqvarna)	2	Husqvarna DS 150 Kernbohrständer	050-318	Vielseitiger Kernbohrständer mit Vakuumbefestigung bis 150 mm.
3788	GaLa-Bau & Tiefbau	03 Bohren & Fräsen	Kernbohrsysteme	2	Husqvarna DMS 240 Bohrsystem	050-212	Elektrisches Kernbohrsystem mit Bohrständer bis Ø250 mm.
4010	GaLa-Bau & Tiefbau	03 Bohren & Fräsen	Trockenbohrkronen	4	Diamantbohrkrone HQ		Husqvarna Bohrkrone Z EDGE für Stahlbeton und Hartbeton.
4239	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Diamant-Schleifteller	4	FAST-CUT Diamantschleifteller Ø 100mm M14		Diamantschleifteller für Naturstein und Betonwerkstein.
3597	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Hartmetall-Handwerkzeuge Stein	2	Stahlspitzeisen Marmor  SK		Stahlspitzeisen speziell für die Marmorbearbeitung.
3598	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Hartmetall-Handwerkzeuge Stein	2	Stahlspitzeisen für Granit  Schlägelkopf SK		Gehärtetes Stahlspitzeisen für die Granitbearbeitung.
3599	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Hartmetall-Handwerkzeuge Stein	2	Stahlspitzeisen für Sandstein Schlägelkopf SK		Stahlspitzeisen speziell für die Sandsteinbearbeitung.
3600	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Hartmetall-Handwerkzeuge Stein	2	Stahlscharrriereisen mit Knüfelkopf universal		Nachschleifbares Scharriereisen für die Steinoberfläche.
3601	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Hartmetall-Handwerkzeuge Stein	2	Stahl Handsetzer Universal		Universeller Stahl-Handsetzer, nachschleifbar.
106	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Sichtschleifmaschinen	3	Diamantschleifscheibe SM D126 Kaindl	031-614	Durchsichtige Diamant-Verschleissscheibe für die Sichtschleifmaschine.
105	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Sichtschleifmaschinen	2	Kaindl Sichtschleifmaschine SM 180	050-194	Schleifscheibe wird beim Schleifen durchsichtig für volle Sicht aufs Werkstück.
114	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Sichtschleifmaschinen	2	Präzisionsoptik mit LED zur Sichtschleifmaschine	050-196	Beleuchtet das Werkstück präzise beim Sichtschleifen.
1406	GaLa-Bau & Tiefbau	04 Schleifen, Kanten & Polieren	Sichtschleifscheiben Widia	2	Diamantschleifscheibe SM D76 Kaindl	031-616	Diamantscheibe zum Sichtschleifen von Widia-Werkzeugen.
4250	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Abziehlehren	3	Abziehlehren AZL-Set 60	081-302	Grosses Abziehlehren-Set für maschinelle Verlegung, 60 m.
4252	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Abziehlehren	3	Abzielehren AZL Set 24	081-070	Kompaktes Abziehlehren-Set für die Verlegung.
6070	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Anschlagmittel/Rundschlingen	3	SpanSet Supra Plus Rundschlinge 1000 kg violett EP010		Rundschlinge 1000kg mit abriebfesten Rippen, unverlierbarer Tragfähigkeitsangabe.
124	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Ersatzteile Vakuum-Verlegesystem	1	Probst Ersatzdichtung zu VPH 150	081-214	Original-Ersatzdichtung für PROBST Saugplatte VPH 150.
5567	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Ersatzteile Verlegezangen (PROBST)	2	Probst Ersatzgummi PGL 350mm Schwarz	081-120 GLS	Ersatzgummi für Probst-Verlegezangen TSZ.
5568	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Ersatzteile Verlegezangen (PROBST)	2	Probst PGL 350mm / Profil Gummi Leiste weiss für TSZ UNI und MAXI	081-120 GLG	Ersatzgummi für Probst-Verlegezangen TSZ.
6577	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Fertigteilzangen	2	PROBST PC-200 Panel Zange bis 200kg PC 200	081-133	Zange zum sicheren, vertikalen Versetzen von Beton-Schallschutzwänden.
6583	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Fertigteilzangen	2	PROBST Fertigteilzange FTZ MULTI D Basisgerät ohne Backen	081-057	Modulare Fertigteilzange mit grosser Eintauchtiefe für flexible Backenwahl.
6589	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Fertigteilzangen	2	PROBST Fertigteilzange FTZ MULTI 15 und das passende Zubehör		Modulare Fertigteilzange mit grossem Greifbereich für Beton- und Natursteinelemente.
6735	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Fertigteilzangen	2	PROBST TSZ MAXI Trittstufenversetzzange 800kg	081-118 MAX	Zange für sicheres Versetzen von Trittstufen und konischen Bordsteinen.
6881	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Fertigteilzangen	2	PROBST Fertigteilzange FTZ Maxi 50	081-260 MAXI	Fertigteilzange mit grossem Greifbereich, Tragfähigkeit bis 5 Tonnen.
6882	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Fertigteilzangen	2	PROBST Fertigteilzange FTZ uni 50	081-260 UNI	Universelle Fertigteilzange, Greifbereich 0-850mm, bis 5 Tonnen.
3058	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Greifzangen & Backen	2	PROBST Wechselbacken WB-SQ zu TSZ-uni	081-116	Selbst nachgreifende Wechselbacken für PROBST TSZ-uni.
3062	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Handversetzgeräte	2	PROBST 2-Mann Handtragegriff PPH-2-HG	081-238	Drehbarer 2-Mann-Handtragegriff für PROBST PPH-Plattenheber.
5624	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Handversetzgeräte (PROBST)	3	PROBST Profi Plattenheber PPH 22/50 Tragfähigkeit 60kg	081-129	Profi-Plattenheber mit grossem Verstellbereich.
6457	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Handwerkzeug-Ersatzteile	1	PROBST Ersatzteil Langstil für GH ERGO	081-033 LS	Ersatzstiel Esche poliert für Gummihammer Probst-GH ERGO.
1054	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Hebezangen	2	PROBST Hand-Findling-Versetzzange FVZ uni	081-044	Versetzt kleinere Findlinge sicher von Hand oder maschinell.
1065	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Hebezangen	2	PROBST Bordsteinversetzzange VZ-M uni	081-090	Versetzt Bordsteine sicher an jedem Trägergerät.
1070	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Hebezangen	2	PROBST Fertigteilzange FTZ I	081-072	Greift und versetzt Betonfertigteile sicher bis 900 kg.
1129	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Hebezangen	2	PROBST Rohrgreifer RG 20-80	081-148	Nimmt Betonrohre sicher auf, auch in schmalen Gräben.
5440	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Hebezangen (PROBST)	2	Probst FTZ-BB Fertigteilzange	081-352	Fertigteilzange speziell für Kasseler Bordsteine.
7836	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Hebezangen Tiefbau	3	PROBST SVZ-ECO-L Schachtversetzzange 2000kg	081-412	Schachtversetzzange für sicheres Handling bis 2000 kg.
7839	GaLa-Bau & Tiefbau	05 Verlegen, Heben & Transportieren	Hebezangen Tiefbau	3	PROBST Winkelelementzange WEZ 6	081-416	Winkelelementzange für sicheres Versetzen von L-Steinen.
